Time,PV_input_current(A),PV_input_voltage(V),Ambient_temp,Irradiance,PV_temp,PV_no.
2/14/2025 8:45,2.42,735,0,0,27.5,1
2/14/2025 8:45,1.45,735,0,0,27.5,2
2/14/2025 8:45,2.55,724.1,0,0,27.5,3
2/14/2025 8:45,1.45,724.1,0,0,27.5,4
2/14/2025 8:45,2.26,733,0,0,27.5,5
2/14/2025 8:45,1.45,733,0,0,27.5,6
2/14/2025 8:45,2.51,729.6,0,0,27.5,7
2/14/2025 8:45,1.46,729.6,0,0,27.5,8
2/14/2025 8:45,2.28,728.7,0,0,27.5,9
2/14/2025 8:45,1.47,728.7,0,0,27.5,10
2/14/2025 9:00,3.27,729,0,0,30.2,1
2/14/2025 9:00,1.65,729,0,0,30.2,2
2/14/2025 9:00,3.15,721.7,0,0,30.2,3
2/14/2025 9:00,1.65,721.7,0,0,30.2,4
2/14/2025 9:00,3.27,719.4,0,0,30.2,5
2/14/2025 9:00,1.66,719.4,0,0,30.2,6
2/14/2025 9:00,3.24,720.6,0,0,30.2,7
2/14/2025 9:00,1.67,720.6,0,0,30.2,8
2/14/2025 9:00,3.28,734.6,0,0,30.2,9
2/14/2025 9:00,1.66,734.6,0,0,30.2,10
2/14/2025 9:15,4.09,717,0,0,33.9,1
2/14/2025 9:15,2.25,717,0,0,33.9,2
2/14/2025 9:15,3.98,716.8,0,0,33.9,3
2/14/2025 9:15,2.27,716.8,0,0,33.9,4
2/14/2025 9:15,4.08,705.9,0,0,33.9,5
2/14/2025 9:15,2.08,705.9,0,0,33.9,6
2/14/2025 9:15,4.06,717.5,0,0,33.9,7
2/14/2025 9:15,2.3,717.5,0,0,33.9,8
2/14/2025 9:15,3.9,717.7,0,0,33.9,9
2/14/2025 9:15,2.26,717.7,0,0,33.9,10
2/14/2025 9:30,4.5,711.1,0,0,35.2,1
2/14/2025 9:30,2.65,711.1,0,0,35.2,2
2/14/2025 9:30,4.35,708.9,0,0,35.2,3
2/14/2025 9:30,2.68,708.9,0,0,35.2,4
2/14/2025 9:30,4.48,707.5,0,0,35.2,5
2/14/2025 9:30,2.71,707.5,0,0,35.2,6
2/14/2025 9:30,4.51,711.6,0,0,35.2,7
2/14/2025 9:30,2.71,711.6,0,0,35.2,8
2/14/2025 9:30,4.33,705.7,0,0,35.2,9
2/14/2025 9:30,2.68,705.7,0,0,35.2,10
2/14/2025 9:45,4.93,705,0,0,36,1
2/14/2025 9:45,3.07,705,0,0,36,2
2/14/2025 9:45,4.74,702.8,0,0,36,3
2/14/2025 9:45,3.09,702.8,0,0,36,4
2/14/2025 9:45,4.67,717.3,0,0,36,5
2/14/2025 9:45,3.11,717.3,0,0,36,6
2/14/2025 9:45,4.77,711.6,0,0,36,7
2/14/2025 9:45,3.11,711.6,0,0,36,8
2/14/2025 9:45,4.9,711.6,0,0,36,9
2/14/2025 9:45,3.08,711.6,0,0,36,10
2/14/2025 10:00,5.03,699,0,0,38,1
2/14/2025 10:00,3.3,699,0,0,38,2
2/14/2025 10:00,4.97,693,0,0,38,3
2/14/2025 10:00,3.49,693,0,0,38,4
2/14/2025 10:00,5.05,699.9,0,0,38,5
2/14/2025 10:00,3.3,699.9,0,0,38,6
2/14/2025 10:00,5.17,705.4,0,0,38,7
2/14/2025 10:00,3.31,705.4,0,0,38,8
2/14/2025 10:00,5.04,701,0,0,38,9
2/14/2025 10:00,3.49,701,0,0,38,10
2/14/2025 10:15,5.41,693.7,0,0,40.2,1
2/14/2025 10:15,3.9,693.7,0,0,40.2,2
2/14/2025 10:15,5.54,690,0,0,40.2,3
2/14/2025 10:15,3.87,690,0,0,40.2,4
2/14/2025 10:15,5.52,687.8,0,0,40.2,5
2/14/2025 10:15,3.92,687.8,0,0,40.2,6
2/14/2025 10:15,5.47,699.6,0,0,40.2,7
2/14/2025 10:15,3.93,699.6,0,0,40.2,8
2/14/2025 10:15,5.47,705.5,0,0,40.2,9
2/14/2025 10:15,3.91,705.5,0,0,40.2,10
2/14/2025 10:30,5.49,686.3,0,0,42.1,1
2/14/2025 10:30,3.88,686.3,0,0,42.1,2
2/14/2025 10:30,5.48,683.6,0,0,42.1,3
2/14/2025 10:30,3.91,683.6,0,0,42.1,4
2/14/2025 10:30,5.52,681.7,0,0,42.1,5
2/14/2025 10:30,3.9,681.7,0,0,42.1,6
2/14/2025 10:30,5.51,699.4,0,0,42.1,7
2/14/2025 10:30,4.05,699.4,0,0,42.1,8
2/14/2025 10:30,5.45,693.5,0,0,42.1,9
2/14/2025 10:30,4.08,693.5,0,0,42.1,10
2/14/2025 10:45,5.91,687,0,0,41.6,1
2/14/2025 10:45,4.65,687,0,0,41.6,2
2/14/2025 10:45,5.95,686.8,0,0,41.6,3
2/14/2025 10:45,4.54,686.8,0,0,41.6,4
2/14/2025 10:45,5.9,675.7,0,0,41.6,5
2/14/2025 10:45,4.57,675.7,0,0,41.6,6
2/14/2025 10:45,5.78,693.3,0,0,41.6,7
2/14/2025 10:45,4.69,693.3,0,0,41.6,8
2/14/2025 10:45,5.96,682.9,0,0,41.6,9
2/14/2025 10:45,4.69,682.9,0,0,41.6,10
2/14/2025 11:00,6.22,681.8,0,0,41.3,1
2/14/2025 11:00,5.01,681.8,0,0,41.3,2
2/14/2025 11:00,6.07,677.8,0,0,41.3,3
2/14/2025 11:00,4.95,677.8,0,0,41.3,4
2/14/2025 11:00,6.16,675.5,0,0,41.3,5
2/14/2025 11:00,4.81,675.5,0,0,41.3,6
2/14/2025 11:00,6.12,687.6,0,0,41.3,7
2/14/2025 11:00,5.08,687.6,0,0,41.3,8
2/14/2025 11:00,6.25,614.6,0,0,41.3,9
2/14/2025 11:00,5.05,614.6,0,0,41.3,10
2/14/2025 11:15,6.44,676.5,0,0,45.8,1
2/14/2025 11:15,5.32,676.5,0,0,45.8,2
2/14/2025 11:15,6.48,676.7,0,0,45.8,3
2/14/2025 11:15,5.38,676.7,0,0,45.8,4
2/14/2025 11:15,6.62,663.8,0,0,45.8,5
2/14/2025 11:15,5.38,663.8,0,0,45.8,6
2/14/2025 11:15,6.48,675.6,0,0,45.8,7
2/14/2025 11:15,5.52,675.6,0,0,45.8,8
2/14/2025 11:15,6.48,669.6,0,0,45.8,9
2/14/2025 11:15,5.34,669.6,0,0,45.8,10
2/14/2025 11:30,6.33,669,0,0,47.1,1
2/14/2025 11:30,5.45,669,0,0,47.1,2
2/14/2025 11:30,6.22,666.7,0,0,47.1,3
2/14/2025 11:30,5.38,666.7,0,0,47.1,4
2/14/2025 11:30,6.21,663.9,0,0,47.1,5
2/14/2025 11:30,5.36,663.9,0,0,47.1,6
2/14/2025 11:30,6.37,669.7,0,0,47.1,7
2/14/2025 11:30,5.51,669.7,0,0,47.1,8
2/14/2025 11:30,6.17,663.6,0,0,47.1,9
2/14/2025 11:30,5.45,663.6,0,0,47.1,10
2/14/2025 11:45,6.96,657,0,0,49.7,1
2/14/2025 11:45,6.09,657,0,0,49.7,2
2/14/2025 11:45,6.87,662.8,0,0,49.7,3
2/14/2025 11:45,6.22,662.8,0,0,49.7,4
2/14/2025 11:45,6.86,658.1,0,0,49.7,5
2/14/2025 11:45,6.04,658.1,0,0,49.7,6
2/14/2025 11:45,6.96,663.6,0,0,49.7,7
2/14/2025 11:45,6.11,663.6,0,0,49.7,8
2/14/2025 11:45,6.84,667,0,0,49.7,9
2/14/2025 11:45,6.28,667,0,0,49.7,10
2/14/2025 12:00,6.78,651,0,0,49,1
2/14/2025 12:00,6.32,651,0,0,49,2
2/14/2025 12:00,6.64,650.9,0,0,49,3
2/14/2025 12:00,6.22,650.9,0,0,49,4
2/14/2025 12:00,6.91,657.6,0,0,49,5
2/14/2025 12:00,6.24,657.6,0,0,49,6
2/14/2025 12:00,6.75,657.6,0,0,49,7
2/14/2025 12:00,6.32,657.6,0,0,49,8
2/14/2025 12:00,6.83,667,0,0,49,9
2/14/2025 12:00,6.29,667,0,0,49,10
2/14/2025 12:15,5.59,658.7,0,0,50.7,1
2/14/2025 12:15,5.48,658.7,0,0,50.7,2
2/14/2025 12:15,5.42,652.9,0,0,50.7,3
2/14/2025 12:15,5.55,652.9,0,0,50.7,4
2/14/2025 12:15,5.43,658,0,0,50.7,5
2/14/2025 12:15,5.35,658,0,0,50.7,6
2/14/2025 12:15,5.31,654.2,0,0,50.7,7
2/14/2025 12:15,5.5,654.2,0,0,50.7,8
2/14/2025 12:15,5.51,660.2,0,0,50.7,9
2/14/2025 12:15,5.63,660.2,0,0,50.7,10
2/14/2025 12:30,2.38,681.1,0,0,46.8,1
2/14/2025 12:30,2.67,681.1,0,0,46.8,2
2/14/2025 12:30,2.31,680.9,0,0,46.8,3
2/14/2025 12:30,2.89,680.9,0,0,46.8,4
2/14/2025 12:30,2.49,686,0,0,46.8,5
2/14/2025 12:30,3.04,686,0,0,46.8,6
2/14/2025 12:30,2.5,680.5,0,0,46.8,7
2/14/2025 12:30,3.21,680.5,0,0,46.8,8
2/14/2025 12:30,2.46,681.7,0,0,46.8,9
2/14/2025 12:30,3.06,681.7,0,0,46.8,10
2/14/2025 12:45,6.68,657,0,0,50,1
2/14/2025 12:45,6.75,657,0,0,50,2
2/14/2025 12:45,6.61,656.8,0,0,50,3
2/14/2025 12:45,6.81,656.8,0,0,50,4
2/14/2025 12:45,6.85,651,0,0,50,5
2/14/2025 12:45,6.82,651,0,0,50,6
2/14/2025 12:45,6.77,661.2,0,0,50,7
2/14/2025 12:45,6.95,661.2,0,0,50,8
2/14/2025 12:45,6.68,661.2,0,0,50,9
2/14/2025 12:45,6.86,661.2,0,0,50,10
2/14/2025 13:00,5.57,683.5,0,0,48.4,1
2/14/2025 13:00,5.69,683.5,0,0,48.4,2
2/14/2025 13:00,5.75,669,0,0,48.4,3
2/14/2025 13:00,5.93,669,0,0,48.4,4
2/14/2025 13:00,5.61,675.9,0,0,48.4,5
2/14/2025 13:00,5.74,675.9,0,0,48.4,6
2/14/2025 13:00,5.81,674.5,0,0,48.4,7
2/14/2025 13:00,6.06,674.5,0,0,48.4,8
2/14/2025 13:00,5.71,675.6,0,0,48.4,9
2/14/2025 13:00,5.85,675.6,0,0,48.4,10
2/14/2025 13:15,2.46,671.3,0,0,45.1,1
2/14/2025 13:15,2.46,671.3,0,0,45.1,2
2/14/2025 13:15,2.58,674.9,0,0,45.1,3
2/14/2025 13:15,2.42,674.9,0,0,45.1,4
2/14/2025 13:15,2.58,669.9,0,0,45.1,5
2/14/2025 13:15,2.51,669.9,0,0,45.1,6
2/14/2025 13:15,2.53,678,0,0,45.1,7
2/14/2025 13:15,2.49,678,0,0,45.1,8
2/14/2025 13:15,2.49,673.4,0,0,45.1,9
2/14/2025 13:15,2.48,673.4,0,0,45.1,10
2/14/2025 13:30,2.24,695.3,0,0,39.4,1
2/14/2025 13:30,2.39,695.3,0,0,39.4,2
2/14/2025 13:30,2.33,692.9,0,0,39.4,3
2/14/2025 13:30,2.53,692.9,0,0,39.4,4
2/14/2025 13:30,2.37,687.9,0,0,39.4,5
2/14/2025 13:30,2.39,687.9,0,0,39.4,6
2/14/2025 13:30,2.37,693.6,0,0,39.4,7
2/14/2025 13:30,2.42,693.6,0,0,39.4,8
2/14/2025 13:30,2.36,693.6,0,0,39.4,9
2/14/2025 13:30,2.6,693.6,0,0,39.4,10
2/14/2025 13:45,5.36,705.1,0,0,42.6,1
2/14/2025 13:45,4.34,705.1,0,0,42.6,2
2/14/2025 13:45,5.17,710.9,0,0,42.6,3
2/14/2025 13:45,4.55,710.9,0,0,42.6,4
2/14/2025 13:45,5.27,704.5,0,0,42.6,5
2/14/2025 13:45,4.71,704.5,0,0,42.6,6
2/14/2025 13:45,5.27,699.8,0,0,42.6,7
2/14/2025 13:45,5.21,699.8,0,0,42.6,8
2/14/2025 13:45,5.2,707.1,0,0,42.6,9
2/14/2025 13:45,5.43,707.1,0,0,42.6,10
2/14/2025 14:00,6.34,651,0,0,49.1,1
2/14/2025 14:00,7.29,651,0,0,49.1,2
2/14/2025 14:00,6.23,645.6,0,0,49.1,3
2/14/2025 14:00,7.36,645.6,0,0,49.1,4
2/14/2025 14:00,6.23,639.7,0,0,49.1,5
2/14/2025 14:00,7.27,639.7,0,0,49.1,6
2/14/2025 14:00,6.23,651.5,0,0,49.1,7
2/14/2025 14:00,7.28,651.5,0,0,49.1,8
2/14/2025 14:00,6.25,661.1,0,0,49.1,9
2/14/2025 14:00,7.24,661.1,0,0,49.1,10
2/14/2025 14:15,2.3,669,0,0,46.1,1
2/14/2025 14:15,2.52,669,0,0,46.1,2
2/14/2025 14:15,2.45,674.9,0,0,46.1,3
2/14/2025 14:15,2.63,674.9,0,0,46.1,4
2/14/2025 14:15,2.43,663,0,0,46.1,5
2/14/2025 14:15,2.62,663,0,0,46.1,6
2/14/2025 14:15,2.42,669.6,0,0,46.1,7
2/14/2025 14:15,2.68,669.6,0,0,46.1,8
2/14/2025 14:15,2.4,672,0,0,46.1,9
2/14/2025 14:15,2.67,672,0,0,46.1,10
2/14/2025 14:30,1.82,684.8,0,0,42.9,1
2/14/2025 14:30,2.06,684.8,0,0,42.9,2
2/14/2025 14:30,1.84,685.9,0,0,42.9,3
2/14/2025 14:30,2.19,685.9,0,0,42.9,4
2/14/2025 14:30,1.8,675.3,0,0,42.9,5
2/14/2025 14:30,2.16,675.3,0,0,42.9,6
2/14/2025 14:30,1.91,683.8,0,0,42.9,7
2/14/2025 14:30,2.29,683.8,0,0,42.9,8
2/14/2025 14:30,1.74,679.5,0,0,42.9,9
2/14/2025 14:30,2.21,679.5,0,0,42.9,10
2/14/2025 14:45,4.09,699,0,0,40.4,1
2/14/2025 14:45,5.27,699,0,0,40.4,2
2/14/2025 14:45,4.09,692.9,0,0,40.4,3
2/14/2025 14:45,5.29,692.9,0,0,40.4,4
2/14/2025 14:45,3.92,687.9,0,0,40.4,5
2/14/2025 14:45,5.3,687.9,0,0,40.4,6
2/14/2025 14:45,4.12,687.6,0,0,40.4,7
2/14/2025 14:45,5.42,687.6,0,0,40.4,8
2/14/2025 14:45,4.03,699.6,0,0,40.4,9
2/14/2025 14:45,5.41,699.6,0,0,40.4,10
2/14/2025 15:00,1.84,681,0,0,41,1
2/14/2025 15:00,1.9,681,0,0,41,2
2/14/2025 15:00,1.73,674.9,0,0,41,3
2/14/2025 15:00,2.04,674.9,0,0,41,4
2/14/2025 15:00,1.74,676.3,0,0,41,5
2/14/2025 15:00,2.04,676.3,0,0,41,6
2/14/2025 15:00,1.74,685.4,0,0,41,7
2/14/2025 15:00,1.94,685.4,0,0,41,8
2/14/2025 15:00,1.84,681.7,0,0,41,9
2/14/2025 15:00,1.94,681.7,0,0,41,10
2/14/2025 15:15,1.23,687,0,0,38,1
2/14/2025 15:15,1.49,687,0,0,38,2
2/14/2025 15:15,1.13,680.9,0,0,38,3
2/14/2025 15:15,1.43,680.9,0,0,38,4
2/14/2025 15:15,1.13,675.9,0,0,38,5
2/14/2025 15:15,1.44,675.9,0,0,38,6
2/14/2025 15:15,1.14,683.8,0,0,38,7
2/14/2025 15:15,1.54,683.8,0,0,38,8
2/14/2025 15:15,1.23,681.5,0,0,38,9
2/14/2025 15:15,1.54,681.5,0,0,38,10
2/14/2025 15:30,1.23,687,0,0,38.5,1
2/14/2025 15:30,1.49,687,0,0,38.5,2
2/14/2025 15:30,1.13,692.8,0,0,38.5,3
2/14/2025 15:30,1.43,692.8,0,0,38.5,4
2/14/2025 15:30,1.13,681.8,0,0,38.5,5
2/14/2025 15:30,1.44,681.8,0,0,38.5,6
2/14/2025 15:30,1.14,687.6,0,0,38.5,7
2/14/2025 15:30,1.54,687.6,0,0,38.5,8
2/14/2025 15:30,1.23,687.6,0,0,38.5,9
2/14/2025 15:30,1.54,687.6,0,0,38.5,10
2/14/2025 15:45,1.22,683.6,0,0,38.3,1
2/14/2025 15:45,1.48,683.6,0,0,38.3,2
2/14/2025 15:45,1.25,692.9,0,0,38.3,3
2/14/2025 15:45,1.63,692.9,0,0,38.3,4
2/14/2025 15:45,1.27,681.5,0,0,38.3,5
2/14/2025 15:45,1.43,681.5,0,0,38.3,6
2/14/2025 15:45,1.18,691.3,0,0,38.3,7
2/14/2025 15:45,1.52,691.3,0,0,38.3,8
2/14/2025 15:45,1.18,687.6,0,0,38.3,9
2/14/2025 15:45,1.43,687.6,0,0,38.3,10
2/14/2025 16:00,1.22,687,0,0,36.8,1
2/14/2025 16:00,1.28,687,0,0,36.8,2
2/14/2025 16:00,1.05,686.8,0,0,36.8,3
2/14/2025 16:00,1.43,686.8,0,0,36.8,4
2/14/2025 16:00,1.07,682.1,0,0,36.8,5
2/14/2025 16:00,1.23,682.1,0,0,36.8,6
2/14/2025 16:00,1.18,689.8,0,0,36.8,7
2/14/2025 16:00,1.32,689.8,0,0,36.8,8
2/14/2025 16:00,1.18,687.7,0,0,36.8,9
2/14/2025 16:00,1.43,687.7,0,0,36.8,10
2/14/2025 16:15,1.02,693,0,0,37.6,1
2/14/2025 16:15,1.28,693,0,0,37.6,2
2/14/2025 16:15,1.05,686.9,0,0,37.6,3
2/14/2025 16:15,1.23,686.9,0,0,37.6,4
2/14/2025 16:15,0.87,682.1,0,0,37.6,5
2/14/2025 16:15,1.23,682.1,0,0,37.6,6
2/14/2025 16:15,0.98,687.7,0,0,37.6,7
2/14/2025 16:15,1.13,687.7,0,0,37.6,8
2/14/2025 16:15,0.98,684.8,0,0,37.6,9
2/14/2025 16:15,1.23,684.8,0,0,37.6,10
2/14/2025 16:30,0.82,687,0,0,36.8,1
2/14/2025 16:30,1.08,687,0,0,36.8,2
2/14/2025 16:30,0.85,680.9,0,0,36.8,3
2/14/2025 16:30,1.02,680.9,0,0,36.8,4
2/14/2025 16:30,0.87,675.9,0,0,36.8,5
2/14/2025 16:30,1.03,675.9,0,0,36.8,6
2/14/2025 16:30,0.98,683.7,0,0,36.8,7
2/14/2025 16:30,0.93,683.7,0,0,36.8,8
2/14/2025 16:30,0.98,681.6,0,0,36.8,9
2/14/2025 16:30,1.03,681.6,0,0,36.8,10
2/14/2025 16:45,0.82,683.4,0,0,35.5,1
2/14/2025 16:45,0.88,683.4,0,0,35.5,2
2/14/2025 16:45,0.85,686.8,0,0,35.5,3
2/14/2025 16:45,1.02,686.8,0,0,35.5,4
2/14/2025 16:45,0.87,670,0,0,35.5,5
2/14/2025 16:45,1.03,670,0,0,35.5,6
2/14/2025 16:45,0.78,675.6,0,0,35.5,7
2/14/2025 16:45,0.93,675.6,0,0,35.5,8
2/14/2025 16:45,0.78,678.7,0,0,35.5,9
2/14/2025 16:45,1.03,678.7,0,0,35.5,10
2/14/2025 17:00,0.42,657,0,0,33.6,1
2/14/2025 17:00,0.68,657,0,0,33.6,2
2/14/2025 17:00,0.45,662.9,0,0,33.6,3
2/14/2025 17:00,0.62,662.9,0,0,33.6,4
2/14/2025 17:00,0.47,663.7,0,0,33.6,5
2/14/2025 17:00,0.62,663.7,0,0,33.6,6
2/14/2025 17:00,0.58,669.7,0,0,33.6,7
2/14/2025 17:00,0.53,669.7,0,0,33.6,8
2/14/2025 17:00,0.58,663.7,0,0,33.6,9
2/14/2025 17:00,0.63,663.7,0,0,33.6,10
2/14/2025 17:15,0.42,662.8,0,0,33.7,1
2/14/2025 17:15,0.48,662.8,0,0,33.7,2
2/14/2025 17:15,0.45,656.9,0,0,33.7,3
2/14/2025 17:15,0.62,656.9,0,0,33.7,4
2/14/2025 17:15,0.47,657.9,0,0,33.7,5
2/14/2025 17:15,0.42,657.9,0,0,33.7,6
2/14/2025 17:15,0.58,670,0,0,33.7,7
2/14/2025 17:15,0.53,670,0,0,33.7,8
2/14/2025 17:15,0.38,657.6,0,0,33.7,9
2/14/2025 17:15,0.63,657.6,0,0,33.7,10
2/14/2025 17:30,0.22,635.5,0,0,32.7,1
2/14/2025 17:30,0.28,635.5,0,0,32.7,2
2/14/2025 17:30,0.25,647.9,0,0,32.7,3
2/14/2025 17:30,0.42,647.9,0,0,32.7,4
2/14/2025 17:30,0.27,635.7,0,0,32.7,5
2/14/2025 17:30,0.21,635.7,0,0,32.7,6
2/14/2025 17:30,0.38,634.1,0,0,32.7,7
2/14/2025 17:30,0.33,634.1,0,0,32.7,8
2/14/2025 17:30,0.11,639.7,0,0,32.7,9
2/14/2025 17:30,0.22,639.7,0,0,32.7,10
2/14/2025 17:45,0.22,669,0,0,32.3,1
2/14/2025 17:45,0.28,669,0,0,32.3,2
2/14/2025 17:45,0.25,656.9,0,0,32.3,3
2/14/2025 17:45,0.42,656.9,0,0,32.3,4
2/14/2025 17:45,0.27,645.9,0,0,32.3,5
2/14/2025 17:45,0.21,645.9,0,0,32.3,6
2/14/2025 17:45,0.12,649.7,0,0,32.3,7
2/14/2025 17:45,0.33,649.7,0,0,32.3,8
2/14/2025 17:45,0.11,651.6,0,0,32.3,9
2/14/2025 17:45,0.22,651.6,0,0,32.3,10
2/14/2025 18:00,0.22,646.3,0,0,32,1
2/14/2025 18:00,0.28,646.3,0,0,32,2
2/14/2025 18:00,0.25,632.9,0,0,32,3
2/14/2025 18:00,0.42,632.9,0,0,32,4
2/14/2025 18:00,0.27,615.9,0,0,32,5
2/14/2025 18:00,0.21,615.9,0,0,32,6
2/14/2025 18:00,0.12,617.4,0,0,32,7
2/14/2025 18:00,0.33,617.4,0,0,32,8
2/14/2025 18:00,0.11,633.6,0,0,32,9
2/14/2025 18:00,0.22,633.6,0,0,32,10
2/14/2025 18:15,0.22,589.8,0,0,31.1,1
2/14/2025 18:15,0.28,589.8,0,0,31.1,2
2/14/2025 18:15,0.05,596.8,0,0,31.1,3
2/14/2025 18:15,0.22,596.8,0,0,31.1,4
2/14/2025 18:15,0.07,603.9,0,0,31.1,5
2/14/2025 18:15,0.21,603.9,0,0,31.1,6
2/14/2025 18:15,0.12,613.5,0,0,31.1,7
2/14/2025 18:15,0.33,613.5,0,0,31.1,8
2/14/2025 18:15,0.11,603.6,0,0,31.1,9
2/14/2025 18:15,0.22,603.6,0,0,31.1,10
2/14/2025 18:30,0.03,501,0,0,30.3,1
2/14/2025 18:30,0.08,501,0,0,30.3,2
2/14/2025 18:30,-0.02,560.9,0,0,30.3,3
2/14/2025 18:30,0.22,560.9,0,0,30.3,4
2/14/2025 18:30,-0.01,495.9,0,0,30.3,5
2/14/2025 18:30,0.21,495.9,0,0,30.3,6
2/14/2025 18:30,-0.01,543.6,0,0,30.3,7
2/14/2025 18:30,0.13,543.6,0,0,30.3,8
2/14/2025 18:30,-0.01,490.4,0,0,30.3,9
2/14/2025 18:30,0.22,490.4,0,0,30.3,10
2/14/2025 18:45,0,188.1,0,0,29.4,1
2/14/2025 18:45,0,188.1,0,0,29.4,2
2/14/2025 18:45,0,185.8,0,0,29.4,3
2/14/2025 18:45,0,185.8,0,0,29.4,4
2/14/2025 18:45,0,186.1,0,0,29.4,5
2/14/2025 18:45,0,186.1,0,0,29.4,6
2/14/2025 18:45,0,186.1,0,0,29.4,7
2/14/2025 18:45,0,186.1,0,0,29.4,8
2/14/2025 18:45,0,186,0,0,29.4,9
2/14/2025 18:45,0,186,0,0,29.4,10
2/15/2025 0:00,0,0,0,0,24.9,1
2/15/2025 0:00,0,0,0,0,24.9,2
2/15/2025 0:00,0,0,0,0,24.9,3
2/15/2025 0:00,0,0,0,0,24.9,4
2/15/2025 0:00,0,0,0,0,24.9,5
2/15/2025 0:00,0,0,0,0,24.9,6
2/15/2025 0:00,0,0,0,0,24.9,7
2/15/2025 0:00,0,0,0,0,24.9,8
2/15/2025 0:00,0,0,0,0,24.9,9
2/15/2025 0:00,0,0,0,0,24.9,10
2/15/2025 6:45,0.01,494.3,0,0,22.7,1
2/15/2025 6:45,0.05,494.3,0,0,22.7,2
2/15/2025 6:45,-0.04,536.6,0,0,22.7,3
2/15/2025 6:45,0.05,536.6,0,0,22.7,4
2/15/2025 6:45,-0.04,513.4,0,0,22.7,5
2/15/2025 6:45,0.05,513.4,0,0,22.7,6
2/15/2025 6:45,-0.06,543.4,0,0,22.7,7
2/15/2025 6:45,0.06,543.4,0,0,22.7,8
2/15/2025 6:45,-0.05,501.1,0,0,22.7,9
2/15/2025 6:45,0.06,501.1,0,0,22.7,10
2/15/2025 7:00,0.04,620.3,0,0,22.6,1
2/15/2025 7:00,0.05,620.3,0,0,22.6,2
2/15/2025 7:00,0.01,614.6,0,0,22.6,3
2/15/2025 7:00,0.05,614.6,0,0,22.6,4
2/15/2025 7:00,0.01,597.4,0,0,22.6,5
2/15/2025 7:00,0.05,597.4,0,0,22.6,6
2/15/2025 7:00,0.01,633.4,0,0,22.6,7
2/15/2025 7:00,0.06,633.4,0,0,22.6,8
2/15/2025 7:00,0.01,633.1,0,0,22.6,9
2/15/2025 7:00,0.06,633.1,0,0,22.6,10
2/15/2025 7:15,0.24,686.7,0,0,22.6,1
2/15/2025 7:15,0.25,686.7,0,0,22.6,2
2/15/2025 7:15,0.21,679.6,0,0,22.6,3
2/15/2025 7:15,0.25,679.6,0,0,22.6,4
2/15/2025 7:15,0.21,669.4,0,0,22.6,5
2/15/2025 7:15,0.25,669.4,0,0,22.6,6
2/15/2025 7:15,0.21,680.6,0,0,22.6,7
2/15/2025 7:15,0.26,680.6,0,0,22.6,8
2/15/2025 7:15,0.21,686.4,0,0,22.6,9
2/15/2025 7:15,0.26,686.4,0,0,22.6,10
2/15/2025 7:30,0.64,704.2,0,0,23.6,1
2/15/2025 7:30,0.25,704.2,0,0,23.6,2
2/15/2025 7:30,0.61,704.6,0,0,23.6,3
2/15/2025 7:30,0.25,704.6,0,0,23.6,4
2/15/2025 7:30,0.61,693.4,0,0,23.6,5
2/15/2025 7:30,0.25,693.4,0,0,23.6,6
2/15/2025 7:30,0.61,705.4,0,0,23.6,7
2/15/2025 7:30,0.26,705.4,0,0,23.6,8
2/15/2025 7:30,0.61,705.1,0,0,23.6,9
2/15/2025 7:30,0.26,705.1,0,0,23.6,10
2/15/2025 7:45,1.04,722.3,0,0,24.4,1
2/15/2025 7:45,0.45,722.3,0,0,24.4,2
2/15/2025 7:45,1.02,716.6,0,0,24.4,3
2/15/2025 7:45,0.45,716.6,0,0,24.4,4
2/15/2025 7:45,1.01,717.4,0,0,24.4,5
2/15/2025 7:45,0.45,717.4,0,0,24.4,6
2/15/2025 7:45,1.01,729.4,0,0,24.4,7
2/15/2025 7:45,0.46,729.4,0,0,24.4,8
2/15/2025 7:45,1.01,723.1,0,0,24.4,9
2/15/2025 7:45,0.46,723.1,0,0,24.4,10
2/15/2025 8:00,1.24,716.3,0,0,24.6,1
2/15/2025 8:00,0.85,716.3,0,0,24.6,2
2/15/2025 8:00,1.23,716.6,0,0,24.6,3
2/15/2025 8:00,0.85,716.6,0,0,24.6,4
2/15/2025 8:00,1.21,711.4,0,0,24.6,5
2/15/2025 8:00,0.85,711.4,0,0,24.6,6
2/15/2025 8:00,1.23,723.4,0,0,24.6,7
2/15/2025 8:00,0.86,723.4,0,0,24.6,8
2/15/2025 8:00,1.21,728.2,0,0,24.6,9
2/15/2025 8:00,0.86,728.2,0,0,24.6,10
2/15/2025 8:15,1.03,715.7,0,0,25.2,1
2/15/2025 8:15,0.85,715.7,0,0,25.2,2
2/15/2025 8:15,0.83,711.2,0,0,25.2,3
2/15/2025 8:15,0.85,711.2,0,0,25.2,4
2/15/2025 8:15,1.01,711.1,0,0,25.2,5
2/15/2025 8:15,0.85,711.1,0,0,25.2,6
2/15/2025 8:15,1.02,717.3,0,0,25.2,7
2/15/2025 8:15,0.86,717.3,0,0,25.2,8
2/15/2025 8:15,1,717.1,0,0,25.2,9
2/15/2025 8:15,0.86,717.1,0,0,25.2,10
2/15/2025 8:30,1.23,715.6,0,0,24.9,1
2/15/2025 8:30,1.25,715.6,0,0,24.9,2
2/15/2025 8:30,1.23,716.6,0,0,24.9,3
