,Time,PV_input_current(A),PV_input_voltage(V),Ambient_temp,Irradiance,PV_temp,PV_no.
2614,2024-11-06 08:45:00,5.74,691.6,30.1,286.6,33.3,5
2615,2024-11-06 08:45:00,3.7,691.6,30.1,286.6,33.3,6
2616,2024-11-06 08:45:00,5.65,697.9,30.1,286.6,33.3,7
2617,2024-11-06 08:45:00,3.68,697.9,30.1,286.6,33.3,8
2618,2024-11-06 08:45:00,5.66,697.3,30.1,286.6,33.3,9
2619,2024-11-06 08:45:00,3.65,697.3,30.1,286.6,33.3,10
2620,2024-11-06 09:00:00,4.1,699.7,32.0,198.7,34.6,1
2621,2024-11-06 09:00:00,3.12,699.7,32.0,198.7,34.6,2
2622,2024-11-06 09:00:00,4.14,700.3,32.0,198.7,34.6,3
2623,2024-11-06 09:00:00,3.18,700.3,32.0,198.7,34.6,4
2624,2024-11-06 09:00:00,4.09,683.0,32.0,198.7,34.6,5
2625,2024-11-06 09:00:00,3.09,683.0,32.0,198.7,34.6,6
2626,2024-11-06 09:00:00,4.2,697.9,32.0,198.7,34.6,7
2627,2024-11-06 09:00:00,3.07,697.9,32.0,198.7,34.6,8
2628,2024-11-06 09:00:00,4.06,694.2,32.0,198.7,34.6,9
2629,2024-11-06 09:00:00,3.04,694.2,32.0,198.7,34.6,10
2630,2024-11-06 09:15:00,4.07,697.8,31.4,198.1,33.5,1
2631,2024-11-06 09:15:00,3.11,697.8,31.4,198.1,33.5,2
2632,2024-11-06 09:15:00,4.14,708.9,31.4,198.1,33.5,3
2633,2024-11-06 09:15:00,3.17,708.9,31.4,198.1,33.5,4
2634,2024-11-06 09:15:00,4.07,697.6,31.4,198.1,33.5,5
2635,2024-11-06 09:15:00,3.09,697.6,31.4,198.1,33.5,6
2636,2024-11-06 09:15:00,4.18,697.9,31.4,198.1,33.5,7
2637,2024-11-06 09:15:00,3.05,697.9,31.4,198.1,33.5,8
2638,2024-11-06 09:15:00,4.05,697.3,31.4,198.1,33.5,9
2639,2024-11-06 09:15:00,3.04,697.3,31.4,198.1,33.5,10
2640,2024-11-06 09:30:00,3.87,703.7,32.3,202.4,33.6,1
2641,2024-11-06 09:30:00,3.11,703.7,32.3,202.4,33.6,2
2642,2024-11-06 09:30:00,3.92,706.8,32.3,202.4,33.6,3
2643,2024-11-06 09:30:00,3.17,706.8,32.3,202.4,33.6,4
2644,2024-11-06 09:30:00,3.88,700.1,32.3,202.4,33.6,5
2645,2024-11-06 09:30:00,3.1,700.1,32.3,202.4,33.6,6
2646,2024-11-06 09:30:00,3.91,709.8,32.3,202.4,33.6,7
2647,2024-11-06 09:30:00,3.07,709.8,32.3,202.4,33.6,8
2648,2024-11-06 09:30:00,3.84,701.9,32.3,202.4,33.6,9
2649,2024-11-06 09:30:00,3.04,701.9,32.3,202.4,33.6,10
2650,2024-11-06 09:45:00,4.7,703.8,33.5,243.9,34.6,1
2651,2024-11-06 09:45:00,3.92,703.8,33.5,243.9,34.6,2
2652,2024-11-06 09:45:00,4.79,696.8,33.5,243.9,34.6,3
2653,2024-11-06 09:45:00,3.82,696.8,33.5,243.9,34.6,4
2654,2024-11-06 09:45:00,4.67,691.5,33.5,243.9,34.6,5
2655,2024-11-06 09:45:00,3.91,691.5,33.5,243.9,34.6,6
2656,2024-11-06 09:45:00,4.73,699.4,33.5,243.9,34.6,7
2657,2024-11-06 09:45:00,3.9,699.4,33.5,243.9,34.6,8
2658,2024-11-06 09:45:00,4.7,697.3,33.5,243.9,34.6,9
2659,2024-11-06 09:45:00,3.85,697.3,33.5,243.9,34.6,10
2660,2024-11-06 10:00:00,5.77,697.8,35.4,296.4,36.4,1
2661,2024-11-06 10:00:00,4.75,697.8,35.4,296.4,36.4,2
2662,2024-11-06 10:00:00,5.65,702.9,35.4,296.4,36.4,3
2663,2024-11-06 10:00:00,4.86,702.9,35.4,296.4,36.4,4
2664,2024-11-06 10:00:00,5.69,691.6,35.4,296.4,36.4,5
2665,2024-11-06 10:00:00,4.77,691.6,35.4,296.4,36.4,6
2666,2024-11-06 10:00:00,5.81,696.2,35.4,296.4,36.4,7
2667,2024-11-06 10:00:00,4.76,696.2,35.4,296.4,36.4,8
2668,2024-11-06 10:00:00,5.74,697.4,35.4,296.4,36.4,9
2669,2024-11-06 10:00:00,4.91,697.4,35.4,296.4,36.4,10
2670,2024-11-06 10:15:00,5.37,697.8,35.5,273.2,36.0,1
2671,2024-11-06 10:15:00,4.77,697.8,35.5,273.2,36.0,2
2672,2024-11-06 10:15:00,5.4,692.8,35.5,273.2,36.0,3
2673,2024-11-06 10:15:00,4.87,692.8,35.5,273.2,36.0,4
2674,2024-11-06 10:15:00,5.49,697.2,35.5,273.2,36.0,5
2675,2024-11-06 10:15:00,4.78,697.2,35.5,273.2,36.0,6
2676,2024-11-06 10:15:00,5.5,697.8,35.5,273.2,36.0,7
2677,2024-11-06 10:15:00,4.8,697.8,35.5,273.2,36.0,8
2678,2024-11-06 10:15:00,5.33,696.0,35.5,273.2,36.0,9
2679,2024-11-06 10:15:00,4.87,696.0,35.5,273.2,36.0,10
2680,2024-11-06 10:30:00,4.72,692.2,35.3,239.0,36.8,1
2681,2024-11-06 10:30:00,4.25,692.2,35.3,239.0,36.8,2
2682,2024-11-06 10:30:00,4.77,690.8,35.3,239.0,36.8,3
2683,2024-11-06 10:30:00,4.29,690.8,35.3,239.0,36.8,4
2684,2024-11-06 10:30:00,4.65,697.6,35.3,239.0,36.8,5
2685,2024-11-06 10:30:00,4.02,697.6,35.3,239.0,36.8,6
2686,2024-11-06 10:30:00,4.71,687.5,35.3,239.0,36.8,7
2687,2024-11-06 10:30:00,4.15,687.5,35.3,239.0,36.8,8
2688,2024-11-06 10:30:00,4.56,690.1,35.3,239.0,36.8,9
2689,2024-11-06 10:30:00,4.19,690.1,35.3,239.0,36.8,10
2690,2024-11-06 10:45:00,3.43,703.3,33.5,167.0,34.4,1
2691,2024-11-06 10:45:00,3.2,703.3,33.5,167.0,34.4,2
2692,2024-11-06 10:45:00,3.51,702.8,33.5,167.0,34.4,3
2693,2024-11-06 10:45:00,3.22,702.8,33.5,167.0,34.4,4
2694,2024-11-06 10:45:00,3.55,697.6,33.5,167.0,34.4,5
2695,2024-11-06 10:45:00,3.18,697.6,33.5,167.0,34.4,6
2696,2024-11-06 10:45:00,3.44,699.5,33.5,167.0,34.4,7
2697,2024-11-06 10:45:00,3.31,699.5,33.5,167.0,34.4,8
2698,2024-11-06 10:45:00,3.49,702.1,33.5,167.0,34.4,9
2699,2024-11-06 10:45:00,3.35,702.1,33.5,167.0,34.4,10
2700,2024-11-06 11:00:00,4.06,703.5,33.9,204.8,35.5,1
2701,2024-11-06 11:00:00,3.83,703.5,33.9,204.8,35.5,2
2702,2024-11-06 11:00:00,3.92,708.9,33.9,204.8,35.5,3
2703,2024-11-06 11:00:00,3.86,708.9,33.9,204.8,35.5,4
2704,2024-11-06 11:00:00,4.0,691.6,33.9,204.8,35.5,5
2705,2024-11-06 11:00:00,3.86,691.6,33.9,204.8,35.5,6
2706,2024-11-06 11:00:00,4.1,700.3,33.9,204.8,35.5,7
2707,2024-11-06 11:00:00,3.9,700.3,33.9,204.8,35.5,8
2708,2024-11-06 11:00:00,3.95,704.6,33.9,204.8,35.5,9
2709,2024-11-06 11:00:00,3.78,704.6,33.9,204.8,35.5,10
2710,2024-11-06 11:15:00,3.47,703.7,33.3,162.7,34.0,1
2711,2024-11-06 11:15:00,3.37,703.7,33.3,162.7,34.0,2
2712,2024-11-06 11:15:00,3.49,702.9,33.3,162.7,34.0,3
2713,2024-11-06 11:15:00,3.34,702.9,33.3,162.7,34.0,4
2714,2024-11-06 11:15:00,3.4,697.6,33.3,162.7,34.0,5
2715,2024-11-06 11:15:00,3.42,697.6,33.3,162.7,34.0,6
2716,2024-11-06 11:15:00,3.55,697.9,33.3,162.7,34.0,7
2717,2024-11-06 11:15:00,3.4,697.9,33.3,162.7,34.0,8
2718,2024-11-06 11:15:00,3.52,715.4,33.3,162.7,34.0,9
2719,2024-11-06 11:15:00,3.3,715.4,33.3,162.7,34.0,10
2720,2024-11-06 11:30:00,1.61,697.8,30.6,60.1,30.9,1
2721,2024-11-06 11:30:00,1.71,697.8,30.6,60.1,30.9,2
2722,2024-11-06 11:30:00,1.63,696.8,30.6,60.1,30.9,3
2723,2024-11-06 11:30:00,1.7,696.8,30.6,60.1,30.9,4
2724,2024-11-06 11:30:00,1.56,691.6,30.6,60.1,30.9,5
2725,2024-11-06 11:30:00,1.76,691.6,30.6,60.1,30.9,6
2726,2024-11-06 11:30:00,1.73,697.8,30.6,60.1,30.9,7
2727,2024-11-06 11:30:00,1.76,697.8,30.6,60.1,30.9,8
2728,2024-11-06 11:30:00,1.67,697.4,30.6,60.1,30.9,9
2729,2024-11-06 11:30:00,1.67,697.4,30.6,60.1,30.9,10
2730,2024-11-06 11:45:00,2.43,705.5,30.3,115.7,30.8,1
2731,2024-11-06 11:45:00,2.31,705.5,30.3,115.7,30.8,2
2732,2024-11-06 11:45:00,2.63,720.9,30.3,115.7,30.8,3
2733,2024-11-06 11:45:00,2.32,720.9,30.3,115.7,30.8,4
2734,2024-11-06 11:45:00,2.59,710.9,30.3,115.7,30.8,5
2735,2024-11-06 11:45:00,2.37,710.9,30.3,115.7,30.8,6
2736,2024-11-06 11:45:00,2.55,713.5,30.3,115.7,30.8,7
2737,2024-11-06 11:45:00,2.36,713.5,30.3,115.7,30.8,8
2738,2024-11-06 11:45:00,2.48,713.6,30.3,115.7,30.8,9
2739,2024-11-06 11:45:00,2.28,713.6,30.3,115.7,30.8,10
2740,2024-11-06 12:00:00,2.86,703.8,32.2,143.7,33.1,1
2741,2024-11-06 12:00:00,2.77,703.8,32.2,143.7,33.1,2
2742,2024-11-06 12:00:00,2.88,702.8,32.2,143.7,33.1,3
2743,2024-11-06 12:00:00,2.69,702.8,32.2,143.7,33.1,4
2744,2024-11-06 12:00:00,2.82,697.6,32.2,143.7,33.1,5
2745,2024-11-06 12:00:00,2.83,697.6,32.2,143.7,33.1,6
2746,2024-11-06 12:00:00,2.81,703.9,32.2,143.7,33.1,7
2747,2024-11-06 12:00:00,2.75,703.9,32.2,143.7,33.1,8
2748,2024-11-06 12:00:00,2.89,697.3,32.2,143.7,33.1,9
2749,2024-11-06 12:00:00,2.85,697.3,32.2,143.7,33.1,10
2750,2024-11-06 12:15:00,3.16,699.6,32.9,159.6,33.9,1
2751,2024-11-06 12:15:00,3.04,699.6,32.9,159.6,33.9,2
2752,2024-11-06 12:15:00,3.09,702.8,32.9,159.6,33.9,3
2753,2024-11-06 12:15:00,2.99,702.8,32.9,159.6,33.9,4
2754,2024-11-06 12:15:00,3.1,691.6,32.9,159.6,33.9,5
2755,2024-11-06 12:15:00,2.99,691.6,32.9,159.6,33.9,6
2756,2024-11-06 12:15:00,3.11,700.3,32.9,159.6,33.9,7
2757,2024-11-06 12:15:00,3.19,700.3,32.9,159.6,33.9,8
2758,2024-11-06 12:15:00,3.23,707.6,32.9,159.6,33.9,9
2759,2024-11-06 12:15:00,3.07,707.6,32.9,159.6,33.9,10
2760,2024-11-06 12:30:00,6.25,703.8,33.4,318.9,34.6,1
2761,2024-11-06 12:30:00,6.32,703.8,33.4,318.9,34.6,2
2762,2024-11-06 12:30:00,6.33,702.2,33.4,318.9,34.6,3
2763,2024-11-06 12:30:00,6.19,702.2,33.4,318.9,34.6,4
2764,2024-11-06 12:30:00,6.11,702.3,33.4,318.9,34.6,5
2765,2024-11-06 12:30:00,6.05,702.3,33.4,318.9,34.6,6
2766,2024-11-06 12:30:00,6.18,703.8,33.4,318.9,34.6,7
2767,2024-11-06 12:30:00,6.35,703.8,33.4,318.9,34.6,8
2768,2024-11-06 12:30:00,6.14,705.2,33.4,318.9,34.6,9
2769,2024-11-06 12:30:00,6.16,705.2,33.4,318.9,34.6,10
2770,2024-11-06 12:45:00,2.93,699.6,31.4,141.3,33.2,1
2771,2024-11-06 12:45:00,2.85,699.6,31.4,141.3,33.2,2
2772,2024-11-06 12:45:00,2.93,708.9,31.4,141.3,33.2,3
2773,2024-11-06 12:45:00,2.81,708.9,31.4,141.3,33.2,4
2774,2024-11-06 12:45:00,2.97,698.7,31.4,141.3,33.2,5
2775,2024-11-06 12:45:00,2.73,698.7,31.4,141.3,33.2,6
2776,2024-11-06 12:45:00,2.9,707.3,31.4,141.3,33.2,7
2777,2024-11-06 12:45:00,2.76,707.3,31.4,141.3,33.2,8
2778,2024-11-06 12:45:00,2.92,703.3,31.4,141.3,33.2,9
2779,2024-11-06 12:45:00,2.75,703.3,31.4,141.3,33.2,10
2780,2024-11-06 13:00:00,2.32,709.8,31.7,107.1,31.4,1
2781,2024-11-06 13:00:00,2.23,709.8,31.7,107.1,31.4,2
2782,2024-11-06 13:00:00,2.31,708.9,31.7,107.1,31.4,3
2783,2024-11-06 13:00:00,2.19,708.9,31.7,107.1,31.4,4
2784,2024-11-06 13:00:00,2.36,703.6,31.7,107.1,31.4,5
2785,2024-11-06 13:00:00,2.12,703.6,31.7,107.1,31.4,6
2786,2024-11-06 13:00:00,2.27,709.9,31.7,107.1,31.4,7
2787,2024-11-06 13:00:00,2.36,709.9,31.7,107.1,31.4,8
2788,2024-11-06 13:00:00,2.3,709.4,31.7,107.1,31.4,9
2789,2024-11-06 13:00:00,2.14,709.4,31.7,107.1,31.4,10
2790,2024-11-06 13:15:00,2.52,703.8,31.6,128.5,31.9,1
2791,2024-11-06 13:15:00,2.43,703.8,31.6,128.5,31.9,2
2792,2024-11-06 13:15:00,2.71,703.4,31.6,128.5,31.9,3
2793,2024-11-06 13:15:00,2.39,703.4,31.6,128.5,31.9,4
2794,2024-11-06 13:15:00,2.56,709.6,31.6,128.5,31.9,5
2795,2024-11-06 13:15:00,2.54,709.6,31.6,128.5,31.9,6
2796,2024-11-06 13:15:00,2.67,715.8,31.6,128.5,31.9,7
2797,2024-11-06 13:15:00,2.57,715.8,31.6,128.5,31.9,8
2798,2024-11-06 13:15:00,2.5,703.3,31.6,128.5,31.9,9
2799,2024-11-06 13:15:00,2.54,703.3,31.6,128.5,31.9,10
2800,2024-11-06 13:30:00,3.54,703.7,32.3,175.5,33.3,1
2801,2024-11-06 13:30:00,3.47,703.7,32.3,175.5,33.3,2
2802,2024-11-06 13:30:00,3.73,703.5,32.3,175.5,33.3,3
2803,2024-11-06 13:30:00,3.6,703.5,32.3,175.5,33.3,4
2804,2024-11-06 13:30:00,3.59,703.6,32.3,175.5,33.3,5
2805,2024-11-06 13:30:00,3.41,703.6,32.3,175.5,33.3,6
2806,2024-11-06 13:30:00,3.68,715.8,32.3,175.5,33.3,7
2807,2024-11-06 13:30:00,3.59,715.8,32.3,175.5,33.3,8
2808,2024-11-06 13:30:00,3.53,715.4,32.3,175.5,33.3,9
2809,2024-11-06 13:30:00,3.57,715.4,32.3,175.5,33.3,10
2810,2024-11-06 13:45:00,3.11,708.0,30.8,139.5,32.0,1
2811,2024-11-06 13:45:00,3.04,708.0,30.8,139.5,32.0,2
2812,2024-11-06 13:45:00,3.12,708.9,30.8,139.5,32.0,3
2813,2024-11-06 13:45:00,3.0,708.9,30.8,139.5,32.0,4
2814,2024-11-06 13:45:00,2.99,697.6,30.8,139.5,32.0,5
2815,2024-11-06 13:45:00,2.99,697.6,30.8,139.5,32.0,6
2816,2024-11-06 13:45:00,3.08,709.8,30.8,139.5,32.0,7
2817,2024-11-06 13:45:00,2.98,709.8,30.8,139.5,32.0,8
2818,2024-11-06 13:45:00,2.91,711.1,30.8,139.5,32.0,9
2819,2024-11-06 13:45:00,2.97,711.1,30.8,139.5,32.0,10
2820,2024-11-06 14:00:00,2.7,703.7,30.8,125.4,32.3,1
2821,2024-11-06 14:00:00,2.62,703.7,30.8,125.4,32.3,2
2822,2024-11-06 14:00:00,2.72,708.1,30.8,125.4,32.3,3
2823,2024-11-06 14:00:00,2.6,708.1,30.8,125.4,32.3,4
2824,2024-11-06 14:00:00,2.78,709.6,30.8,125.4,32.3,5
2825,2024-11-06 14:00:00,2.59,709.6,30.8,125.4,32.3,6
2826,2024-11-06 14:00:00,2.68,709.9,30.8,125.4,32.3,7
2827,2024-11-06 14:00:00,2.78,709.9,30.8,125.4,32.3,8
2828,2024-11-06 14:00:00,2.71,715.3,30.8,125.4,32.3,9
2829,2024-11-06 14:00:00,2.77,715.3,30.8,125.4,32.3,10
2830,2024-11-06 14:15:00,2.7,703.7,31.3,129.7,32.3,1
2831,2024-11-06 14:15:00,2.62,703.7,31.3,129.7,32.3,2
2832,2024-11-06 14:15:00,2.72,708.1,31.3,129.7,32.3,3
2833,2024-11-06 14:15:00,2.6,708.1,31.3,129.7,32.3,4
2834,2024-11-06 14:15:00,2.58,697.6,31.3,129.7,32.3,5
2835,2024-11-06 14:15:00,2.59,697.6,31.3,129.7,32.3,6
2836,2024-11-06 14:15:00,2.68,703.9,31.3,129.7,32.3,7
2837,2024-11-06 14:15:00,2.78,703.9,31.3,129.7,32.3,8
2838,2024-11-06 14:15:00,2.71,709.3,31.3,129.7,32.3,9
2839,2024-11-06 14:15:00,2.77,709.3,31.3,129.7,32.3,10
2840,2024-11-06 14:30:00,3.1,703.8,31.3,163.9,32.1,1
2841,2024-11-06 14:30:00,3.22,703.8,31.3,163.9,32.1,2
2842,2024-11-06 14:30:00,3.12,703.5,31.3,163.9,32.1,3
2843,2024-11-06 14:30:00,3.22,703.5,31.3,163.9,32.1,4
2844,2024-11-06 14:30:00,3.19,709.6,31.3,163.9,32.1,5
2845,2024-11-06 14:30:00,3.21,709.6,31.3,163.9,32.1,6
2846,2024-11-06 14:30:00,3.08,703.8,31.3,163.9,32.1,7
2847,2024-11-06 14:30:00,3.39,703.8,31.3,163.9,32.1,8
2848,2024-11-06 14:30:00,3.12,709.3,31.3,163.9,32.1,9
2849,2024-11-06 14:30:00,3.38,709.3,31.3,163.9,32.1,10
2850,2024-11-06 14:45:00,3.1,708.0,32.1,160.2,33.1,1
2851,2024-11-06 14:45:00,3.42,708.0,32.1,160.2,33.1,2
2852,2024-11-06 14:45:00,3.12,702.9,32.1,160.2,33.1,3
2853,2024-11-06 14:45:00,3.4,702.9,32.1,160.2,33.1,4
2854,2024-11-06 14:45:00,2.99,692.6,32.1,160.2,33.1,5
2855,2024-11-06 14:45:00,3.18,692.6,32.1,160.2,33.1,6
2856,2024-11-06 14:45:00,3.07,701.2,32.1,160.2,33.1,7
2857,2024-11-06 14:45:00,3.39,701.2,32.1,160.2,33.1,8
2858,2024-11-06 14:45:00,2.92,701.6,32.1,160.2,33.1,9
2859,2024-11-06 14:45:00,3.36,701.6,32.1,160.2,33.1,10
2860,2024-11-06 15:00:00,2.48,706.3,31.0,148.6,32.6,1
2861,2024-11-06 15:00:00,3.0,706.3,31.0,148.6,32.6,2
2862,2024-11-06 15:00:00,2.49,708.7,31.0,148.6,32.6,3
2863,2024-11-06 15:00:00,2.99,708.7,31.0,148.6,32.6,4
2864,2024-11-06 15:00:00,2.59,695.5,31.0,148.6,32.6,5
2865,2024-11-06 15:00:00,2.97,695.5,31.0,148.6,32.6,6
2866,2024-11-06 15:00:00,2.45,707.2,31.0,148.6,32.6,7
2867,2024-11-06 15:00:00,3.0,707.2,31.0,148.6,32.6,8
2868,2024-11-06 15:00:00,2.5,712.4,31.0,148.6,32.6,9
2869,2024-11-06 15:00:00,3.04,712.4,31.0,148.6,32.6,10
2870,2024-11-06 15:15:00,2.27,703.8,31.4,111.4,32.4,1
2871,2024-11-06 15:15:00,2.59,703.8,31.4,111.4,32.4,2
2872,2024-11-06 15:15:00,2.29,714.9,31.4,111.4,32.4,3
2873,2024-11-06 15:15:00,2.58,714.9,31.4,111.4,32.4,4
2874,2024-11-06 15:15:00,2.19,697.6,31.4,111.4,32.4,5
2875,2024-11-06 15:15:00,2.56,697.6,31.4,111.4,32.4,6
2876,2024-11-06 15:15:00,2.22,715.9,31.4,111.4,32.4,7
2877,2024-11-06 15:15:00,2.59,715.9,31.4,111.4,32.4,8
2878,2024-11-06 15:15:00,2.29,697.4,31.4,111.4,32.4,9
2879,2024-11-06 15:15:00,2.42,697.4,31.4,111.4,32.4,10
2880,2024-11-06 15:30:00,2.07,697.8,31.7,88.2,32.2,1
2881,2024-11-06 15:30:00,2.18,697.8,31.7,88.2,32.2,2
2882,2024-11-06 15:30:00,1.89,702.9,31.7,88.2,32.2,3
2883,2024-11-06 15:30:00,2.18,702.9,31.7,88.2,32.2,4
2884,2024-11-06 15:30:00,1.99,703.6,31.7,88.2,32.2,5
2885,2024-11-06 15:30:00,2.15,703.6,31.7,88.2,32.2,6
2886,2024-11-06 15:30:00,2.02,709.9,31.7,88.2,32.2,7
2887,2024-11-06 15:30:00,2.19,709.9,31.7,88.2,32.2,8
2888,2024-11-06 15:30:00,1.89,715.3,31.7,88.2,32.2,9
2889,2024-11-06 15:30:00,2.21,715.3,31.7,88.2,32.2,10
2890,2024-11-06 15:45:00,1.47,701.3,31.2,74.7,31.6,1
2891,2024-11-06 15:45:00,1.78,701.3,31.2,74.7,31.6,2
2892,2024-11-06 15:45:00,1.49,696.9,31.2,74.7,31.6,3
2893,2024-11-06 15:45:00,1.78,696.9,31.2,74.7,31.6,4
2894,2024-11-06 15:45:00,1.39,695.4,31.2,74.7,31.6,5
2895,2024-11-06 15:45:00,1.75,695.4,31.2,74.7,31.6,6
2896,2024-11-06 15:45:00,1.41,709.9,31.2,74.7,31.6,7
2897,2024-11-06 15:45:00,1.79,709.9,31.2,74.7,31.6,8
2898,2024-11-06 15:45:00,1.49,703.3,31.2,74.7,31.6,9
2899,2024-11-06 15:45:00,1.6,703.3,31.2,74.7,31.6,10
2900,2024-11-06 16:00:00,2.3,715.8,31.1,179.1,32.3,1
2901,2024-11-06 16:00:00,3.57,715.8,31.1,179.1,32.3,2
2902,2024-11-06 16:00:00,2.36,708.6,31.1,179.1,32.3,3
2903,2024-11-06 16:00:00,3.67,708.6,31.1,179.1,32.3,4
2904,2024-11-06 16:00:00,2.19,697.6,31.1,179.1,32.3,5
2905,2024-11-06 16:00:00,3.72,697.6,31.1,179.1,32.3,6
2906,2024-11-06 16:00:00,2.22,703.9,31.1,179.1,32.3,7
2907,2024-11-06 16:00:00,3.69,703.9,31.1,179.1,32.3,8
2908,2024-11-06 16:00:00,2.3,715.4,31.1,179.1,32.3,9
2909,2024-11-06 16:00:00,3.62,715.4,31.1,179.1,32.3,10
2910,2024-11-06 16:15:00,2.09,703.8,31.3,140.7,32.1,1
2911,2024-11-06 16:15:00,3.17,703.8,31.3,140.7,32.1,2
2912,2024-11-06 16:15:00,2.16,708.7,31.3,140.7,32.1,3
2913,2024-11-06 16:15:00,3.05,708.7,31.3,140.7,32.1,4
2914,2024-11-06 16:15:00,1.99,697.6,31.3,140.7,32.1,5
2915,2024-11-06 16:15:00,3.06,697.6,31.3,140.7,32.1,6
2916,2024-11-06 16:15:00,2.02,703.9,31.3,140.7,32.1,7
2917,2024-11-06 16:15:00,3.07,703.9,31.3,140.7,32.1,8
2918,2024-11-06 16:15:00,2.1,703.4,31.3,140.7,32.1,9
2919,2024-11-06 16:15:00,3.02,703.4,31.3,140.7,32.1,10
2920,2024-11-06 16:30:00,2.04,705.3,30.2,175.5,31.0,1
2921,2024-11-06 16:30:00,4.01,705.3,30.2,175.5,31.0,2
2922,2024-11-06 16:30:00,2.16,696.9,30.2,175.5,31.0,3
2923,2024-11-06 16:30:00,3.86,696.9,30.2,175.5,31.0,4
2924,2024-11-06 16:30:00,1.98,700.7,30.2,175.5,31.0,5
2925,2024-11-06 16:30:00,3.88,700.7,30.2,175.5,31.0,6
2926,2024-11-06 16:30:00,1.99,703.8,30.2,175.5,31.0,7
2927,2024-11-06 16:30:00,3.99,703.8,30.2,175.5,31.0,8
2928,2024-11-06 16:30:00,2.09,693.4,30.2,175.5,31.0,9
2929,2024-11-06 16:30:00,4.03,693.4,30.2,175.5,31.0,10
2930,2024-11-06 16:45:00,1.44,702.3,30.4,129.1,32.0,1
2931,2024-11-06 16:45:00,2.97,702.3,30.4,129.1,32.0,2
2932,2024-11-06 16:45:00,1.55,702.9,30.4,129.1,32.0,3
2933,2024-11-06 16:45:00,2.99,702.9,30.4,129.1,32.0,4
2934,2024-11-06 16:45:00,1.57,691.6,30.4,129.1,32.0,5
2935,2024-11-06 16:45:00,3.06,691.6,30.4,129.1,32.0,6
2936,2024-11-06 16:45:00,1.59,703.9,30.4,129.1,32.0,7
2937,2024-11-06 16:45:00,2.96,703.9,30.4,129.1,32.0,8
2938,2024-11-06 16:45:00,1.49,701.4,30.4,129.1,32.0,9
2939,2024-11-06 16:45:00,2.99,701.4,30.4,129.1,32.0,10
2940,2024-11-06 17:00:00,1.24,703.8,30.3,90.0,31.4,1
2941,2024-11-06 17:00:00,2.37,703.8,30.3,90.0,31.4,2
2942,2024-11-06 17:00:00,1.15,697.8,30.3,90.0,31.4,3
2943,2024-11-06 17:00:00,2.39,697.8,30.3,90.0,31.4,4
2944,2024-11-06 17:00:00,1.17,703.6,30.3,90.0,31.4,5
2945,2024-11-06 17:00:00,2.26,703.6,30.3,90.0,31.4,6
2946,2024-11-06 17:00:00,1.19,702.5,30.3,90.0,31.4,7
2947,2024-11-06 17:00:00,2.34,702.5,30.3,90.0,31.4,8
2948,2024-11-06 17:00:00,1.09,697.4,30.3,90.0,31.4,9
2949,2024-11-06 17:00:00,2.39,697.4,30.3,90.0,31.4,10
2950,2024-11-06 17:15:00,1.03,703.8,30.1,65.6,30.5,1
2951,2024-11-06 17:15:00,2.18,703.8,30.1,65.6,30.5,2
2952,2024-11-06 17:15:00,0.95,697.7,30.1,65.6,30.5,3
2953,2024-11-06 17:15:00,2.16,697.7,30.1,65.6,30.5,4
2954,2024-11-06 17:15:00,0.97,697.6,30.1,65.6,30.5,5
2955,2024-11-06 17:15:00,2.06,697.6,30.1,65.6,30.5,6
2956,2024-11-06 17:15:00,0.99,702.3,30.1,65.6,30.5,7
2957,2024-11-06 17:15:00,2.13,702.3,30.1,65.6,30.5,8
2958,2024-11-06 17:15:00,0.89,703.4,30.1,65.6,30.5,9
2959,2024-11-06 17:15:00,2.18,703.4,30.1,65.6,30.5,10
2960,2024-11-06 17:30:00,0.62,691.8,29.9,28.4,30.1,1
2961,2024-11-06 17:30:00,1.38,691.8,29.9,28.4,30.1,2
2962,2024-11-06 17:30:00,0.75,697.1,29.9,28.4,30.1,3
2963,2024-11-06 17:30:00,1.33,697.1,29.9,28.4,30.1,4
2964,2024-11-06 17:30:00,0.77,685.6,29.9,28.4,30.1,5
2965,2024-11-06 17:30:00,1.26,685.6,29.9,28.4,30.1,6
2966,2024-11-06 17:30:00,0.79,702.3,29.9,28.4,30.1,7
2967,2024-11-06 17:30:00,1.32,702.3,29.9,28.4,30.1,8
2968,2024-11-06 17:30:00,0.69,697.3,29.9,28.4,30.1,9
2969,2024-11-06 17:30:00,1.37,697.3,29.9,28.4,30.1,10
2970,2024-11-06 17:45:00,0.22,655.8,29.0,0.3,28.4,1
2971,2024-11-06 17:45:00,0.38,655.8,29.0,0.3,28.4,2
2972,2024-11-06 17:45:00,0.35,648.9,29.0,0.3,28.4,3
2973,2024-11-06 17:45:00,0.33,648.9,29.0,0.3,28.4,4
2974,2024-11-06 17:45:00,0.17,634.9,29.0,0.3,28.4,5
2975,2024-11-06 17:45:00,0.46,634.9,29.0,0.3,28.4,6
2976,2024-11-06 17:45:00,0.19,643.9,29.0,0.3,28.4,7
2977,2024-11-06 17:45:00,0.32,643.9,29.0,0.3,28.4,8
2978,2024-11-06 17:45:00,0.29,652.7,29.0,0.3,28.4,9
2979,2024-11-06 17:45:00,0.37,652.7,29.0,0.3,28.4,10
2980,2024-11-06 18:00:00,0.01,570.2,28.7,0.3,27.8,1
