Time,PV_input_current(A),PV_input_voltage(V),Irradiance,PV_temp,PV_no.
2022-07-27 08:45:00,0.0,839.7,240.2,37.2,2
2022-07-27 09:00:00,0.0,838.8,273.8,37.7,2
2022-07-27 09:15:00,0.0,826.8,152.3,37.5,2
2022-07-27 09:30:00,0.0,836.0,163.9,36.8,2
2022-07-27 09:45:00,0.0,840.9,190.1,39.2,2
2022-07-27 10:00:00,0.0,826.1,301.2,43.2,2
2022-07-27 10:15:00,0.0,832.8,467.3,44.8,2
2022-07-27 10:30:00,0.0,825.6,408.7,48.0,2
2022-07-27 10:45:00,0.0,841.6,411.8,46.3,2
2022-07-27 11:00:00,0.0,828.1,474.0,46.2,2
2022-07-27 11:15:00,0.0,814.9,442.3,47.3,2
2022-07-27 11:30:00,0.0,823.8,433.8,43.9,2
2022-07-27 11:45:00,0.0,817.1,411.8,45.8,2
2022-07-27 12:00:00,0.0,806.9,516.2,46.9,2
2022-07-27 12:15:00,0.0,805.7,603.5,49.7,2
2022-07-27 12:30:00,0.0,793.9,592.5,57.1,2
2022-07-27 12:45:00,-0.35,804.0,349.5,55.9,2
2022-07-27 13:00:00,0.0,798.1,68.1,45.2,2
2022-07-27 13:15:00,0.33,860.0,580.9,41.3,2
2022-07-27 13:30:00,0.0,806.3,93.7,41.0,2
2022-07-27 13:45:00,0.0,849.1,188.4,37.3,2
2022-07-27 14:00:00,0.0,832.3,123.0,36.4,2
2022-07-27 14:15:00,0.0,859.4,217.0,33.9,2
2022-07-27 14:30:00,0.0,818.2,105.2,38.7,2
2022-07-27 14:45:00,0.0,829.4,81.5,35.7,2
2022-07-27 15:00:00,0.0,859.2,391.0,39.2,2
2022-07-27 15:15:00,0.0,846.0,264.0,41.2,2
2022-07-27 15:30:00,0.0,833.0,195.6,41.3,2
2022-07-27 15:45:00,0.0,843.5,264.0,41.5,2
2022-07-27 16:00:00,0.0,834.5,231.0,43.2,2
2022-07-27 16:15:00,0.0,829.5,180.4,43.6,2
2022-07-27 16:30:00,0.0,815.0,79.0,41.2,2
2022-07-27 16:45:00,0.0,818.0,65.0,38.2,2
2022-07-27 17:00:00,0.0,829.0,91.2,36.8,2
2022-07-27 17:15:00,0.0,814.0,50.9,36.8,2
2022-07-27 17:30:00,0.0,812.0,39.3,35.1,2
2022-07-27 17:45:00,0.0,800.9,18.6,34.0,2
2022-07-27 18:00:00,0.0,785.9,2.7,32.9,2
2022-07-27 18:15:00,0.0,766.8,0.0,32.2,2
2022-07-27 18:30:00,0.0,735.4,0.0,31.0,2
2022-07-27 18:45:00,0.0,687.4,0.0,30.7,2
2022-07-27 19:00:00,0.0,470.4,0.0,29.8,2
2022-07-28 00:00:00,0.0,0.0,0.0,26.5,2
2022-07-28 06:00:00,0.0,493.9,0.0,24.6,2
2022-07-28 06:15:00,0.0,740.7,0.0,25.0,2
2022-07-28 06:30:00,0.0,808.5,6.4,25.4,2
2022-07-28 06:45:00,0.0,818.0,16.2,25.6,2
2022-07-28 07:00:00,0.0,852.6,90.6,26.8,2
2022-07-28 07:15:00,0.0,817.1,39.3,28.7,2
2022-07-28 07:30:00,0.0,818.9,35.7,28.9,2
2022-07-28 07:45:00,-0.32,849.5,168.8,31.3,2
2022-07-28 08:00:00,0.0,836.0,90.0,31.8,2
2022-07-28 08:15:00,0.0,844.7,230.4,34.9,2
2022-07-28 08:30:00,0.0,832.0,207.3,37.4,2
2022-07-28 08:45:00,0.0,839.2,306.8,38.4,2
2022-07-28 09:00:00,0.0,829.1,204.8,38.1,2
2022-07-28 09:15:00,0.0,835.0,290.9,40.0,2
2022-07-28 09:30:00,0.0,840.9,357.4,40.8,2
2022-07-28 09:45:00,0.33,837.1,350.7,45.0,2
2022-07-28 10:00:00,0.0,824.0,242.1,45.2,2
2022-07-28 10:15:00,0.51,820.7,327.5,46.7,2
2022-07-28 10:30:00,0.3,828.1,535.1,48.8,2
2022-07-28 10:45:00,0.0,805.3,145.6,45.7,2
2022-07-28 11:00:00,0.0,831.6,482.0,47.4,2
2022-07-28 11:15:00,0.0,803.1,28.4,38.6,2
2022-07-28 11:30:00,0.0,777.3,0.0,29.0,2
2022-07-28 11:45:00,0.0,733.1,0.0,25.8,2
2022-07-28 12:00:00,0.0,743.2,0.0,23.1,2
2022-07-28 12:15:00,0.0,798.5,0.0,23.9,2
2022-07-28 12:30:00,0.0,822.9,17.3,23.7,2
2022-07-28 12:45:00,0.0,862.8,90.0,23.9,2
2022-07-28 13:00:00,0.32,884.7,603.5,26.9,2
2022-07-28 13:15:00,0.0,838.3,587.6,40.1,2
2022-07-28 13:30:00,0.0,818.2,586.4,50.0,2
2022-07-28 13:45:00,0.0,821.4,502.8,49.2,2
2022-07-28 14:00:00,0.0,823.6,345.9,45.1,2
2022-07-28 14:15:00,0.0,834.9,326.9,42.8,2
2022-07-28 14:30:00,0.0,830.0,469.8,48.0,2
2022-07-28 14:45:00,-0.3,813.9,433.2,51.4,2
2022-07-28 15:00:00,-0.3,814.2,396.5,51.3,2
2022-07-28 15:15:00,-0.3,814.2,377.6,53.3,2
2022-07-28 15:30:00,0.0,822.2,355.6,49.7,2
2022-07-28 15:45:00,0.0,819.4,337.3,49.6,2
2022-07-28 16:00:00,0.0,823.4,309.2,46.3,2
2022-07-28 16:15:00,0.0,791.7,71.7,43.8,2
2022-07-28 16:30:00,0.0,824.0,194.4,41.7,2
2022-07-28 16:45:00,0.0,832.2,266.4,43.5,2
2022-07-28 17:00:00,0.0,823.2,154.8,41.3,2
2022-07-28 17:15:00,0.0,808.4,63.2,36.4,2
2022-07-28 17:30:00,0.51,823.8,129.7,39.1,2
2022-07-28 17:45:00,0.51,813.8,74.7,38.7,2
2022-07-28 18:00:00,0.0,796.2,21.0,36.3,2
2022-07-28 18:15:00,0.0,774.2,0.0,33.7,2
2022-07-28 18:30:00,0.0,755.4,0.0,31.5,2
2022-07-28 18:45:00,0.0,640.9,0.0,29.1,2
2022-07-28 19:00:00,0.0,159.4,0.0,27.1,2
2022-07-29 00:00:00,0.0,0.0,0.0,26.2,2
2022-07-29 06:00:00,0.0,527.6,0.0,25.7,2
2022-07-29 06:15:00,0.0,760.0,0.0,25.5,2
2022-07-29 06:30:00,0.0,791.6,0.0,26.0,2
2022-07-29 06:45:00,0.0,821.6,22.2,26.0,2
2022-07-29 07:00:00,0.0,806.5,9.4,26.6,2
2022-07-29 07:15:00,0.0,802.5,5.8,26.8,2
2022-07-29 07:30:00,0.0,851.7,112.0,28.9,2
2022-07-29 07:45:00,0.0,836.7,124.8,31.2,2
2022-07-29 08:00:00,0.0,829.4,116.3,32.9,2
2022-07-29 08:15:00,0.0,846.6,264.0,36.1,2
2022-07-29 08:30:00,0.0,810.4,134.0,39.4,2
2022-07-29 08:45:00,0.0,806.4,113.8,39.2,2
2022-07-29 09:00:00,0.0,802.7,35.7,35.8,2
2022-07-29 09:15:00,0.0,818.9,55.8,34.3,2
2022-07-29 09:30:00,0.0,823.8,64.4,34.2,2
2022-07-29 09:45:00,0.0,859.9,390.4,38.3,2
2022-07-29 10:00:00,0.0,832.1,138.9,38.5,2
2022-07-29 10:15:00,0.0,836.1,134.6,37.6,2
2022-07-29 10:30:00,0.0,834.1,136.5,37.7,2
2022-07-29 10:45:00,0.3,844.2,485.1,42.9,2
2022-07-29 11:00:00,0.3,822.3,516.8,47.0,2
2022-07-29 11:15:00,0.33,814.2,493.6,47.1,2
2022-07-29 11:30:00,0.35,820.3,535.1,48.7,2
2022-07-29 11:45:00,0.0,787.5,125.4,49.0,2
2022-07-29 12:00:00,0.0,846.0,563.1,46.4,2
2022-07-29 12:15:00,0.34,817.4,577.8,52.9,2
2022-07-29 12:30:00,0.3,832.5,597.3,50.4,2
2022-07-29 12:45:00,0.0,799.7,166.3,50.4,2
2022-07-29 13:00:00,0.0,826.4,597.3,51.7,2
2022-07-29 13:15:00,0.0,786.8,132.8,50.3,2
2022-07-29 13:30:00,0.0,815.0,533.3,52.1,2
2022-07-29 13:45:00,0.0,768.0,112.0,54.9,2
2022-07-29 14:00:00,0.0,809.8,112.6,45.5,2
2022-07-29 14:15:00,0.0,793.5,140.7,47.1,2
2022-07-29 14:30:00,0.0,811.8,127.3,43.9,2
2022-07-29 14:45:00,0.0,823.7,224.4,45.1,2
2022-07-29 15:00:00,0.0,805.1,390.4,49.8,2
2022-07-29 15:15:00,0.0,811.6,119.9,45.0,2
2022-07-29 15:30:00,0.0,842.4,411.8,44.9,2
2022-07-29 15:45:00,0.0,811.0,120.5,43.2,2
2022-07-29 16:00:00,0.0,785.6,0.0,35.2,2
2022-07-29 16:15:00,0.0,809.6,0.0,29.5,2
2022-07-29 16:30:00,0.0,818.7,11.9,27.3,2
2022-07-29 16:45:00,0.0,815.7,13.1,26.5,2
2022-07-29 17:00:00,0.0,793.3,0.0,26.6,2
2022-07-29 17:15:00,0.0,784.4,0.0,26.3,2
2022-07-29 17:30:00,0.0,777.2,0.0,25.8,2
2022-07-29 17:45:00,0.0,767.5,0.0,25.9,2
2022-07-29 18:00:00,0.0,777.9,0.0,27.1,2
2022-07-29 18:15:00,0.0,796.8,6.4,28.8,2
2022-07-29 18:30:00,0.0,751.7,0.0,28.9,2
2022-07-29 18:45:00,0.0,647.8,0.0,28.7,2
2022-07-29 19:00:00,0.0,185.1,0.0,28.1,2
2022-07-30 00:00:00,0.0,0.0,0.0,27.0,2
2022-07-30 06:00:00,0.0,483.9,0.0,25.3,2
2022-07-30 06:15:00,0.0,739.3,0.0,25.1,2
2022-07-30 06:30:00,0.0,787.3,0.0,25.3,2
2022-07-30 06:45:00,0.0,814.7,15.6,25.8,2
2022-07-30 07:00:00,-0.3,839.7,54.0,27.1,2
2022-07-30 07:15:00,0.0,844.7,85.8,28.2,2
2022-07-30 07:30:00,0.0,840.7,111.4,30.6,2
2022-07-30 07:45:00,0.0,839.7,143.1,32.7,2
2022-07-30 08:00:00,0.0,839.7,183.4,34.2,2
2022-07-30 08:15:00,0.0,837.7,207.9,36.5,2
2022-07-30 08:30:00,0.31,816.0,179.8,39.5,2
2022-07-30 08:45:00,0.0,831.7,271.4,40.6,2
2022-07-30 09:00:00,0.47,830.6,331.8,41.9,2
2022-07-30 09:15:00,0.48,829.3,350.7,43.8,2
2022-07-30 09:30:00,0.48,826.2,351.3,44.8,2
2022-07-30 09:45:00,0.48,825.2,372.7,43.9,2
2022-07-30 10:00:00,0.68,827.2,398.9,44.3,2
2022-07-30 10:15:00,0.68,831.5,414.2,44.7,2
2022-07-30 10:30:00,0.68,823.5,438.6,46.8,2
2022-07-30 10:45:00,0.68,821.5,427.6,47.1,2
2022-07-30 11:00:00,0.68,818.8,439.8,49.0,2
2022-07-30 11:15:00,0.48,823.9,486.3,49.7,2
2022-07-30 11:30:00,0.48,821.0,502.8,48.7,2
2022-07-30 11:45:00,0.48,816.7,539.4,50.5,2
2022-07-30 12:00:00,0.48,815.0,538.1,51.6,2
2022-07-30 12:15:00,0.48,820.0,530.8,51.6,2
2022-07-30 12:30:00,0.0,816.0,551.0,52.4,2
2022-07-30 12:45:00,0.3,811.8,536.3,51.9,2
2022-07-30 13:00:00,0.0,812.4,468.6,52.6,2
2022-07-30 13:15:00,0.0,829.9,449.0,49.9,2
2022-07-30 13:30:00,0.0,821.1,250.0,47.1,2
2022-07-30 13:45:00,0.0,839.4,258.6,43.9,2
2022-07-30 14:00:00,0.0,827.0,214.6,44.7,2
2022-07-30 14:15:00,0.0,830.2,220.1,43.6,2
2022-07-30 14:30:00,0.0,830.2,248.7,44.5,2
2022-07-30 14:45:00,0.0,814.3,161.4,45.3,2
2022-07-30 15:00:00,0.0,829.6,109.5,38.5,2
2022-07-30 15:15:00,0.0,836.8,125.4,37.6,2
2022-07-30 15:30:00,0.0,850.4,271.4,41.0,2
2022-07-30 15:45:00,0.0,844.1,296.4,43.8,2
2022-07-30 16:00:00,0.0,840.1,342.8,46.3,2
2022-07-30 16:15:00,0.0,830.9,245.7,47.1,2
2022-07-30 16:30:00,0.0,837.1,179.1,43.2,2
2022-07-30 16:45:00,0.0,832.0,120.5,39.3,2
2022-07-30 17:00:00,0.0,828.0,96.1,39.3,2
2022-07-30 17:15:00,0.0,824.0,75.4,37.9,2
2022-07-30 17:30:00,0.0,819.0,56.4,36.5,2
2022-07-30 17:45:00,0.0,805.9,27.8,35.2,2
2022-07-30 18:00:00,0.0,791.8,7.6,33.7,2
2022-07-30 18:15:00,0.0,769.5,0.0,32.6,2
2022-07-30 18:30:00,0.0,721.9,0.0,31.6,2
2022-07-30 18:45:00,0.0,635.1,0.0,30.8,2
2022-07-30 19:00:00,0.0,187.9,0.0,30.0,2
2022-07-31 00:00:00,0.0,0.0,0.0,27.7,2
2022-07-31 06:15:00,0.0,683.3,0.0,25.8,2
2022-07-31 06:30:00,0.0,736.9,0.0,26.3,2
2022-07-31 06:45:00,0.0,760.5,0.0,26.3,2
2022-07-31 07:00:00,0.0,776.5,0.0,26.5,2
2022-07-31 07:15:00,0.0,792.5,0.9,27.1,2
2022-07-31 07:30:00,0.0,803.5,8.8,27.5,2
2022-07-31 07:45:00,0.0,809.5,16.2,28.3,2
2022-07-31 08:00:00,0.0,816.5,27.2,29.2,2
2022-07-31 08:15:00,0.0,823.5,39.3,30.0,2
2022-07-31 08:30:00,0.0,831.5,58.3,31.2,2
2022-07-31 08:45:00,0.0,837.5,82.1,32.0,2
2022-07-31 09:00:00,0.0,842.5,106.5,32.7,2
2022-07-31 09:15:00,0.0,843.5,129.7,33.4,2
2022-07-31 09:30:00,0.0,844.5,151.7,34.7,2
2022-07-31 09:45:00,0.0,843.5,184.1,36.3,2
2022-07-31 10:00:00,0.0,846.5,221.9,35.9,2
2022-07-31 10:15:00,0.0,845.4,294.0,38.1,2
2022-07-31 10:30:00,0.3,836.4,345.2,40.4,2
2022-07-31 10:45:00,0.5,829.4,371.5,43.0,2
2022-07-31 11:00:00,0.5,828.0,441.7,45.9,2
2022-07-31 11:15:00,0.5,819.0,422.7,47.5,2
2022-07-31 11:30:00,0.5,811.7,392.8,47.1,2
2022-07-31 11:45:00,0.5,817.8,419.7,46.7,2
2022-07-31 12:00:00,0.5,814.7,438.0,48.7,2
2022-07-31 12:15:00,0.31,829.1,552.8,47.4,2
2022-07-31 12:30:00,0.0,834.9,415.5,49.3,2
2022-07-31 12:45:00,0.0,818.0,601.6,51.6,2
2022-07-31 13:00:00,0.0,835.1,574.8,47.2,2
2022-07-31 13:15:00,0.0,817.9,561.9,49.7,2
2022-07-31 13:30:00,0.0,817.2,555.3,50.1,2
2022-07-31 13:45:00,0.0,790.8,170.6,50.6,2
2022-07-31 14:00:00,0.0,813.1,174.2,45.0,2
2022-07-31 14:15:00,0.0,809.5,129.1,44.2,2
2022-07-31 14:30:00,0.0,842.4,416.1,42.9,2
2022-07-31 14:45:00,0.0,834.3,403.8,44.0,2
2022-07-31 15:00:00,0.0,810.2,165.1,44.9,2
2022-07-31 15:15:00,0.0,840.8,263.4,38.8,2
2022-07-31 15:30:00,0.0,836.8,352.5,40.9,2
2022-07-31 15:45:00,0.0,812.1,286.0,47.9,2
2022-07-31 16:00:00,0.0,795.8,78.4,43.9,2
2022-07-31 16:15:00,0.0,806.8,57.0,40.4,2
2022-07-31 16:30:00,0.0,824.3,85.8,36.9,2
2022-07-31 16:45:00,0.0,796.6,17.3,35.1,2
2022-07-31 17:00:00,0.0,734.6,0.0,32.7,2
2022-07-31 17:15:00,0.0,643.8,0.0,28.8,2
2022-07-31 17:30:00,0.0,699.1,0.0,23.4,2
2022-07-31 17:45:00,0.0,716.3,0.0,23.2,2
2022-07-31 18:00:00,0.0,637.3,0.0,23.4,2
2022-07-31 18:15:00,0.0,475.9,0.0,23.8,2
2022-07-31 18:30:00,0.0,173.0,0.0,24.0,2
2022-08-01 00:00:00,0.0,0.0,0.0,24.3,2
2022-08-01 06:00:00,0.0,606.1,0.0,23.7,2
2022-08-01 06:15:00,0.0,753.1,0.0,24.2,2
2022-08-01 06:30:00,0.0,766.3,0.0,24.8,2
2022-08-01 06:45:00,0.0,788.7,0.0,24.7,2
2022-08-01 07:00:00,0.0,812.9,10.7,24.9,2
2022-08-01 07:15:00,0.0,826.9,25.3,25.2,2
2022-08-01 07:30:00,0.0,834.9,40.6,25.7,2
2022-08-01 07:45:00,0.0,840.9,61.3,26.1,2
2022-08-01 08:00:00,0.0,837.9,60.1,25.9,2
2022-08-01 08:15:00,0.0,831.9,49.2,25.8,2
2022-08-01 08:30:00,0.0,830.9,47.9,28.1,2
2022-08-01 08:45:00,0.0,837.9,68.1,28.5,2
2022-08-01 09:00:00,0.0,836.9,77.8,30.4,2
2022-08-01 09:15:00,0.0,837.9,86.9,30.5,2
2022-08-01 09:30:00,0.0,840.9,102.2,31.0,2
2022-08-01 09:45:00,0.0,842.9,118.1,31.3,2
2022-08-01 10:00:00,0.0,844.9,145.0,32.0,2
2022-08-01 10:15:00,0.0,849.9,209.1,33.9,2
2022-08-01 10:30:00,0.0,843.9,230.4,35.7,2
2022-08-01 10:45:00,0.0,835.9,210.9,36.8,2
2022-08-01 11:00:00,0.0,837.9,243.9,39.1,2
2022-08-01 11:15:00,0.0,825.3,400.2,44.2,2
2022-08-01 11:30:00,0.0,822.5,348.3,44.9,2
2022-08-01 11:45:00,0.0,829.2,312.2,43.9,2
2022-08-01 12:00:00,0.0,821.4,230.4,39.9,2
2022-08-01 12:15:00,0.0,825.2,253.6,39.5,2
2022-08-01 12:30:00,0.0,761.9,0.0,37.6,2
2022-08-01 12:45:00,0.0,718.4,0.0,28.9,2
2022-08-01 13:00:00,0.0,750.0,0.0,24.2,2
2022-08-01 13:15:00,0.0,760.9,0.0,23.3,2
2022-08-01 13:30:00,0.0,776.7,0.0,23.6,2
2022-08-01 13:45:00,0.0,774.6,0.0,24.1,2
2022-08-01 14:00:00,0.0,783.8,0.0,24.3,2
2022-08-01 14:15:00,0.0,806.0,3.9,24.6,2
2022-08-01 14:30:00,0.0,820.1,14.9,24.8,2
2022-08-01 14:45:00,0.0,835.1,31.5,24.9,2
2022-08-01 15:00:00,0.0,856.1,72.3,24.9,2
2022-08-01 15:15:00,0.0,871.1,147.4,26.4,2
2022-08-01 15:30:00,0.0,888.2,260.4,27.1,2
2022-08-01 15:45:00,-0.3,850.7,422.7,32.0,2
2022-08-01 16:00:00,0.0,839.2,150.5,35.5,2
2022-08-01 16:15:00,0.0,865.1,303.7,36.8,2
2022-08-01 16:30:00,0.0,852.0,317.1,40.9,2
2022-08-01 16:45:00,-0.31,826.0,132.8,41.7,2
2022-08-01 17:00:00,0.0,839.2,132.2,37.7,2
2022-08-01 17:15:00,0.0,831.3,89.4,36.2,2
2022-08-01 17:30:00,0.0,826.3,65.0,34.0,2
2022-08-01 17:45:00,0.0,821.3,48.5,32.7,2
2022-08-01 18:00:00,0.0,823.6,43.6,32.6,2
2022-08-01 18:15:00,0.0,792.4,7.6,32.4,2
2022-08-01 18:30:00,0.0,749.1,0.0,30.0,2
2022-08-01 18:45:00,0.0,667.9,0.0,28.6,2
2022-08-01 19:00:00,0.0,191.6,0.0,27.8,2
2022-08-02 00:00:00,0.0,0.0,0.0,22.3,2
2022-08-02 06:00:00,0.0,537.2,0.0,23.0,2
2022-08-02 06:15:00,0.0,765.3,0.0,23.0,2
2022-08-02 06:30:00,0.0,793.3,0.0,23.6,2
2022-08-02 06:45:00,-0.3,835.0,37.5,23.6,2
2022-08-02 07:00:00,0.0,827.2,27.2,24.9,2
2022-08-02 07:15:00,-0.31,846.6,78.4,25.3,2
2022-08-02 07:30:00,0.0,842.0,64.4,25.7,2
2022-08-02 07:45:00,-0.34,854.4,135.2,27.8,2
2022-08-02 08:00:00,0.0,842.8,107.1,29.4,2
2022-08-02 08:15:00,0.0,851.0,128.5,29.9,2
2022-08-02 08:30:00,0.0,859.7,198.1,31.6,2
2022-08-02 08:45:00,0.0,845.8,184.1,33.2,2
2022-08-02 09:00:00,0.0,822.6,146.8,35.5,2
2022-08-02 09:15:00,0.0,860.2,296.4,34.3,2
2022-08-02 09:30:00,0.0,848.5,184.7,33.9,2
2022-08-02 09:45:00,0.0,839.0,204.2,37.5,2
2022-08-02 10:00:00,0.0,842.3,259.1,38.4,2
2022-08-02 10:15:00,0.0,859.7,101.0,32.6,2
2022-08-02 10:30:00,0.0,873.1,320.2,33.4,2
2022-08-02 10:45:00,0.0,847.4,549.1,44.7,2
2022-08-02 11:00:00,0.0,836.3,516.8,48.5,2
2022-08-02 11:15:00,0.0,795.3,423.3,49.6,2
2022-08-02 11:30:00,0.0,825.5,243.3,46.1,2
2022-08-02 11:45:00,0.0,821.6,268.3,47.1,2
2022-08-02 12:00:00,0.0,841.8,330.6,43.5,2
2022-08-02 12:15:00,0.0,853.7,509.4,43.6,2
2022-08-02 12:30:00,0.0,822.4,364.1,48.4,2
2022-08-02 12:45:00,-0.31,848.1,536.3,45.9,2
2022-08-02 13:00:00,0.0,838.7,397.1,46.8,2
2022-08-02 13:15:00,0.0,837.5,171.2,42.2,2
2022-08-02 13:30:00,0.0,839.5,160.2,39.7,2
2022-08-02 13:45:00,0.0,844.5,154.8,36.8,2
2022-08-02 14:00:00,0.0,844.5,156.0,36.5,2
2022-08-02 14:15:00,0.0,846.5,163.3,36.9,2
2022-08-02 14:30:00,0.0,844.5,162.7,37.5,2
2022-08-02 14:45:00,0.0,843.5,156.0,37.6,2
2022-08-02 15:00:00,0.0,848.5,171.9,36.8,2
2022-08-02 15:15:00,0.0,846.5,151.1,36.7,2
2022-08-02 15:30:00,0.0,843.5,143.1,36.8,2
2022-08-02 15:45:00,0.0,835.2,86.3,35.3,2
2022-08-02 16:00:00,0.0,843.2,109.5,34.0,2
2022-08-02 16:15:00,0.0,840.2,108.9,34.8,2
2022-08-02 16:30:00,0.0,839.1,104.1,35.2,2
2022-08-02 16:45:00,0.0,838.2,110.2,35.6,2
2022-08-02 17:00:00,0.0,833.1,87.6,34.8,2
2022-08-02 17:15:00,0.0,822.7,46.7,34.0,2
2022-08-02 17:30:00,0.0,805.7,18.6,32.3,2
2022-08-02 17:45:00,0.0,792.6,3.9,30.6,2
2022-08-02 18:00:00,0.0,775.7,0.0,30.2,2
2022-08-02 18:15:00,0.0,755.2,0.0,29.3,2
2022-08-02 18:30:00,0.0,728.5,0.0,28.0,2
2022-08-02 18:45:00,0.0,641.5,0.0,26.0,2
2022-08-02 19:00:00,0.0,167.5,0.0,25.5,2
2022-08-03 00:00:00,0.0,0.0,0.0,24.4,2
2022-08-03 06:00:00,0.0,627.3,0.0,24.6,2
2022-08-03 06:15:00,0.0,719.2,0.0,24.7,2
2022-08-03 06:30:00,0.0,755.9,0.0,24.9,2
2022-08-03 06:45:00,0.0,798.2,1.5,25.2,2
2022-08-03 07:00:00,0.0,821.9,23.5,25.6,2
2022-08-03 07:15:00,0.0,838.4,68.1,27.4,2
2022-08-03 07:30:00,0.0,835.8,61.3,28.3,2
2022-08-03 07:45:00,0.0,836.7,72.3,29.6,2
2022-08-03 08:00:00,0.0,841.4,107.1,30.8,2
2022-08-03 08:15:00,0.0,844.7,138.2,32.1,2
2022-08-03 08:30:00,0.0,842.7,187.7,34.7,2
2022-08-03 08:45:00,0.0,841.6,230.4,35.3,2
2022-08-03 09:00:00,0.0,854.2,375.7,36.4,2
2022-08-03 09:15:00,0.51,845.0,407.5,40.0,2
2022-08-03 09:30:00,0.0,848.3,467.9,42.6,2
2022-08-03 09:45:00,0.0,821.4,380.7,44.1,2
2022-08-03 10:00:00,0.0,830.7,430.7,47.4,2
2022-08-03 10:15:00,0.0,842.6,519.9,47.0,2
2022-08-03 10:30:00,0.0,851.8,538.8,45.1,2
2022-08-03 10:45:00,0.0,806.8,206.7,48.4,2
2022-08-03 11:00:00,0.0,809.4,86.3,43.0,2
2022-08-03 11:15:00,0.0,844.4,232.9,40.9,2
2022-08-03 11:30:00,0.0,803.8,241.4,46.4,2
2022-08-03 11:45:00,0.0,801.9,176.1,46.0,2
2022-08-03 12:00:00,0.0,828.4,258.6,43.9,2
2022-08-03 12:15:00,0.0,814.5,184.7,45.9,2
2022-08-03 12:30:00,0.0,794.3,97.4,47.1,2
2022-08-03 12:45:00,0.0,837.1,157.2,40.0,2
2022-08-03 13:00:00,0.0,830.1,115.1,38.6,2
2022-08-03 13:15:00,0.0,826.6,99.8,38.7,2
2022-08-03 13:30:00,0.0,838.2,107.1,36.3,2
2022-08-03 13:45:00,0.0,827.8,80.9,36.1,2
2022-08-03 14:00:00,0.0,840.2,112.0,35.6,2
2022-08-03 14:15:00,0.0,843.3,538.8,43.7,2
2022-08-03 14:30:00,0.0,824.3,347.1,49.1,2
2022-08-03 14:45:00,-0.33,830.4,497.2,50.6,2
2022-08-03 15:00:00,-0.51,834.3,436.2,51.3,2
2022-08-03 15:15:00,-0.48,822.1,392.2,50.5,2
2022-08-03 15:30:00,-0.32,836.4,388.5,48.9,2
2022-08-03 15:45:00,-0.31,841.1,392.8,48.2,2
2022-08-03 16:00:00,0.0,812.6,65.6,41.9,2
2022-08-03 16:15:00,0.0,846.3,289.7,42.3,2
2022-08-03 16:30:00,0.0,837.3,255.5,45.2,2
2022-08-03 16:45:00,0.0,839.7,226.8,42.9,2
2022-08-03 17:00:00,0.3,831.6,171.2,41.9,2
2022-08-03 17:15:00,0.3,827.5,132.2,41.0,2
2022-08-03 17:30:00,0.5,834.8,116.3,37.5,2
2022-08-03 17:45:00,0.0,807.1,24.1,35.2,2
2022-08-03 18:00:00,0.0,801.8,17.9,33.6,2
2022-08-03 18:15:00,0.0,758.5,0.0,30.7,2
2022-08-03 18:30:00,0.0,730.7,0.0,29.2,2
2022-08-03 18:45:00,0.0,650.7,0.0,29.3,2
2022-08-03 19:00:00,0.0,182.8,0.0,28.9,2
2022-08-04 00:00:00,0.0,0.0,0.0,26.2,2
2022-08-04 06:00:00,0.0,200.4,0.0,24.5,2
2022-08-04 06:15:00,0.0,722.7,0.0,24.9,2
2022-08-04 06:30:00,0.0,761.3,0.0,25.3,2
2022-08-04 06:45:00,0.0,788.4,0.0,25.8,2
2022-08-04 07:00:00,0.0,807.4,8.2,25.6,2
2022-08-04 07:15:00,0.0,818.4,22.9,26.7,2
2022-08-04 07:30:00,0.0,829.4,46.7,28.5,2
2022-08-04 07:45:00,0.0,837.4,79.7,30.0,2
2022-08-04 08:00:00,0.0,846.5,132.2,31.8,2
2022-08-04 08:15:00,0.0,834.4,103.5,33.0,2
2022-08-04 08:30:00,0.0,833.6,123.6,34.2,2
2022-08-04 08:45:00,0.0,855.5,308.6,35.2,2
2022-08-04 09:00:00,0.31,846.6,314.7,36.8,2
2022-08-04 09:15:00,0.51,842.5,361.1,38.5,2
2022-08-04 09:30:00,0.51,843.7,427.6,40.2,2
2022-08-04 09:45:00,0.5,862.5,465.5,37.8,2
2022-08-04 10:00:00,0.53,833.9,426.4,40.2,2
2022-08-04 10:15:00,0.48,860.6,548.5,39.8,2
2022-08-04 10:30:00,0.54,855.0,499.7,39.8,2
2022-08-04 10:45:00,0.34,787.3,113.8,40.7,2
2022-08-04 11:00:00,0.75,837.2,499.1,41.1,2
2022-08-04 11:15:00,0.83,828.9,525.3,44.5,2
2022-08-04 11:30:00,0.56,845.5,574.2,42.6,2
2022-08-04 11:45:00,0.59,812.8,364.8,42.3,2
2022-08-04 12:00:00,0.0,817.4,139.5,38.7,2
2022-08-04 12:15:00,0.41,829.7,329.9,43.4,2
2022-08-04 12:30:00,0.5,850.1,614.4,41.6,2
2022-08-04 12:45:00,0.5,853.8,589.4,41.8,2
2022-08-04 13:00:00,0.32,850.2,546.7,41.0,2
2022-08-04 13:15:00,0.57,849.5,590.1,41.9,2
2022-08-04 13:30:00,0.51,833.2,402.6,44.3,2
